filename,utterances,timestamps
td11.cha,"['& eh de ballerina heeft een gieter ', 'ze vult m met water uit de kraan ', 'en ze geeft bloempjes water ', 'de zuster staat naast de bloempjes ', 'en de zuster plukt één van de bloempjes ', 'en geeft m aan de ballerina ', 'de ballerina stopt t bloempje in haar haar ', 'de piraat heeft een bal ', 'hij schopt de bal ', 'de bal belandt in t water ', 'de ridder ziet wat er gebeurt ', 'en haalt een visnet ', 'en hij vist de bal uit t water ', 'dan is de piraat weer helemaal blij ', 'prinses komt met een euro bij de ijskraam ', 'ze koopt een ijsje met drie bolletjes ', 'en ze geeft m aan de heks ', 'en de heks neemt m aan ', 'en eet m op ', 'de prinses gaat nog een keer naar de ijskraam ', 'een indiaan loopt naar de appelboom ', 'hij gaat op een steen staan ', 'en probeert de appel te plukken ', 'alleen hij valt van de steen ', 'dan komt de cowboy met een ladder ', 'en & eh zet de ladder tegen de boom ', 'en haalt de appel dr uit ', 'en geeft m aan de indiaan ', 'dan is de indiaan weer blij ']","[['180', '2700'], ['3880', '7900'], ['7980', '12200'], ['12400', '14880'], ['17210', '20010'], ['20230', '23730'], ['25030', '28790'], ['31630', '33590'], ['34350', '36830'], ['38560', '40520'], ['40900', '42980'], ['43020', '46820'], ['48280', '51560'], ['54320', '56820'], ['60280', '64680'], ['66380', '70120'], ['70760', '75240'], ['79110', '81410'], ['82490', '86550'], ['88310', '94490'], ['95430', '97550'], ['99480', '101360'], ['101240', '102680'], ['103580', '107240'], ['107680', '109480'], ['110340', '114520'], ['114280', '115940'], ['117200', '118480'], ['120140', '121960']]"
td05.cha,"['& ehm een ballerina houdt een gieter vast ', '& ehm ze vult m bij de kraan ', '& ehm ze geeft de bloemetjes water ', 'en en er komt een z dokter aan ', '& ehm de dokter gaat de bloemetjes plukken ', 'en ze & oh en ze geeft een bloemetje aan de ballerina ', '& ehm de ballerina stopt m in haar haar ', '& ehm een boef met een voetbal ', '& eh hij schopt ertegen aan ', 'de bal valt in t water ', 'er komt een ridder aan ', '& ehm de ridder heeft een visnet ', 'en hij vist de bal uit het water ', 'en de boef heeft de bal weer vast ', '& ehm & ehm de prinses heeft staat voor een staat voor een ijskraam met een met één euro ', 'ze heeft een ijsje gekocht ', 'en ze geeft m aan de heks ', 'de & de heks vindt het ijsje lekker ', '& oh de heks likt & de heks likt aan het ijsje ', 'de & dan gaat de prinsesje weer naar t kraampje ', 'met de euro ', '& hm een indiaan loopt naar een appelboom ', 'met een steen ernaast ', 'met een steen ernaast ', '& ehm hij gaat op de steen staan ', 'en wil een appel plukken ', 'dan valt ie van de steen ', 'er komt een cowboy aan met een ladder ', 'de cowboy plukt een appel ', 'hij geeft de appel aan de indiaan ', 'de indiaan is blij met de appel ']","[['940', '5520'], ['6080', '11340'], ['13900', '18400'], ['18060', '21100'], ['22040', '26560'], ['29260', '33200'], ['35180', '37380'], ['40820', '44040'], ['45220', '50340'], ['51820', '56160'], ['56520', '58200'], ['61450', '63690'], ['64510', '68270'], ['70970', '74730'], ['85900', '92180'], ['92840', '95300'], ['96020', '99520'], ['106070', '108330'], ['121970', '136450'], ['126460', '129760'], ['130960', '131700'], ['136400', '139180'], ['140180', '142180'], ['143680', '145320'], ['146580', '148820'], ['148620', '150260'], ['150920', '153400'], ['153680', '156180'], ['157940', '159940'], ['161100', '163560'], ['194580', '195200']]"
td38.cha,"['de indiaan gaat naar de boom appelboom ', 'hij staat op de steen ', 'en wil een appel plukken ', 'maar hij kan dr niet bij ', 'indiaan valt van de steen ', 'cowboy heeft een ladder ', 'en kan hem wel kup plukken ', 'en dan geeft de cowboy m aan de indiaan ', 'en de indiaan is blij ', 'en eet m lekker op ', 'de prinses heeft één euro ', 'en ze wil een ijsje kopen ', 'ze heeft er een gekocht ', 'ze deelt & eh ze deelt m met de heks ', 'de heks is heel blij ', 'en hij eet ook er een stukj van ', 'dan gaat de prinses nog een ijsje kope ', 'die piraat wil voetballe ', 'hij schiet de bal weg ', 'maar de bal belandt in t water ', 'de ridder heeft een vesnet visnet ', 'de ridder vist de bal uit t water ', 'kan en de & eh piraat is heel blij ', 'de ballerina heeft een gieter in de hand ', 'ze gaat hem vulle ', 'ze voert de plantjes met water ', 'de dokter plukt de bloem ', 'ze geeft m aan de ballerina ', 'de ballerina stopt m in het in het haar haar ', 'en is heel blij ']","[['1000', '4920'], ['6320', '11080'], ['10920', '12040'], ['12000', '13140'], ['14360', '18740'], ['21140', '22700'], ['22680', '24520'], ['25320', '29680'], ['31080', '35220'], ['35400', '36520'], ['39020', '40720'], ['40520', '42120'], ['43280', '45760'], ['48700', '52160'], ['53060', '57840'], ['62100', '64740'], ['66740', '71760'], ['73320', '75980'], ['78740', '80780'], ['83350', '85750'], ['88230', '93170'], ['93590', '95550'], ['97810', '100870'], ['103950', '108590'], ['110310', '111330'], ['112450', '117110'], ['119310', '122050'], ['124460', '126400'], ['127140', '131500'], ['131400', '132300']]"
td04.cha,"['& eh er loopt een indiaan ', 'en die wijst naar de appels die in een boom hangen ', 'ok & eh bij de boom lag een steen ', 'daar ging ie opstaan zodat ie een appel kon pakken ', 'maar hij viel van de steen af ', 'daar maar r kwam een cowboy aan ', 'en die had een ladder ', 'en die pakte de appel ', 'en die gaf m aan de indiaan ', 'toen was de indiaan heel blij met zn lekkere appel ', 'de prinses staat bij een ijscokraam ', 'en ze gaat een ijsje kopen voor één euro ', 'ze kocht een ijsje met drie bolletjes ', 'en daar loopt ze lekker mee weg ', 'ze wil m aan de heks geven ', 'even de heks laten proeven ', 'de heks nam het ijsje aan ', 'en de heks had ook een smile op de mond ', 'de heks die likt aan t ijsje ', 'en toen ging het prinsesje weer een ijsje halen ', 'weer voor een euro ', 'de piraat met de houten been die gaat voetballen ', 'hij schopt de bal hoog de lucht in ', 'ik weet niet hoe hoog of laag ', 'hij schopt de bal de lucht in ', 'maar de bal belandt in een plas water ', '& ehm de ridder die was net komen kijken ', 'en die had een heel groot schepnet ', 'en daarmee schepte hij de bal uit het water ', 'en toen was de piraat weer blij ', 'want hij had zn bal terug ', 'de ballerina die heeft een gieter in dr hand ', 'en die gaat haar tuintje verzorgen ', 'maar eerst moet ze de gieter vullen bij een kraantje ', 'dan str dan giet ze het water over de bloemen ', 'en de verpleegster komt aanlopen ', 'de verpleegster plukt een bloemetje ', 'en geeft t aan de ballerina ', 'die ballerina ja ', 'en de ballerina stopt m in haar haar ']","[['300', '2140'], ['2600', '6240'], ['7160', '11380'], ['11520', '14760'], ['16100', '19980'], ['20380', '22740'], ['22760', '23640'], ['23800', '27520'], ['27960', '34960'], ['36180', '50860'], ['40140', '44300'], ['45600', '49180'], ['50380', '53720'], ['55280', '57260'], ['57040', '61960'], ['63340', '65080'], ['65420', '68240'], ['68280', '71340'], ['73760', '76500'], ['79100', '83980'], ['83980', '84820'], ['90380', '93960'], ['95840', '97960'], ['98640', '100320'], ['99980', '101340'], ['101900', '105860'], ['107720', '113120'], ['113100', '114300'], ['117660', '120420'], ['121600', '124960'], ['125480', '126560'], ['127320', '133600'], ['134120', '135920'], ['138330', '141710'], ['144190', '147590'], ['148030', '149830'], ['151470', '153610'], ['154510', '157770'], ['158350', '160930'], ['162150', '164690']]"
td10.cha,"['ballerina loopt met de gieter door de tuin ', 'ze vult de gieter met water ', 'ze geeft de bloemetjes wat water ', 'daar komt de dokter aan ', 'hallo ballerina ', 'wat heb jij een mooie bloemetjes ', 'mag ik er eentje plukken ?', 'vraagt de dokter aan ballerina ', 'natuurlijk ', 'dank je voor de bloem ', 'zegt de dokter tegen ballerina ', 'je mag m toch zelf houden ', 'dank je ', 'zegt ballerina zelf van de d aan de dokter ', 'de piraat is aan t die loopt met de voetbal op straat ', 'hij ziet een meer ', 'hij schopt de voetbal in het meer met zijn houten poot ', 'de piraat is verdrietig ', 'daar komt de ridder aan ', 'laat mij dit maar oplossen ', 'zegt de ridder', 'ik heb een visnet ', 'dan haal ik de bal wel uit het water ', 'de ridder haalt de bal uit het water ', 'de piraat kijkt hoe hij dat doet ', 'de piraat zegt', 'jippie ', 'mijn bal is weer terug ', 'prinsesje gaat naar de ijscoman ', 'ze ze vraagt om twee kie euro een ijsje ', 'ze krijgt een ijsje met wit ijs met chocolade ijs met vanille ijs en met het kabouter en met t smurfenijs er op ', 'prinsesje likt t ', 'daar komt een heks aan ', 'hallo heks ', 'zegt prinsesje ', 'wil je ook een likje van dit ijs ', 'jawel ', 'zegt de heks met een lieve stem ', 'de heks neemt een likje ', 'maar prinse', 'wil je even terug naar die andere bladzijde ?', 'nee nog niet met die ', 'prinsesje zegt', 'hou jij hem maar ', 'dank je ', 'zegt de heks ', 'nu ben ik wel klaar ', 'ze gaat weer naar de ijscobar ', 'en nu koopt ze voor één euro weer een ijsje ', 'indiaan gaat naar de appelboom ', 'in de appel hangt een verse groene lekkere in de boom hangt een lekker verse groenige appel ', 'naast de boom staat de steen ', 'hij wil graag die mooie groene appel plukken ', 'maar hij kan er niet bij ook al staat ie op de steen ', 'daar valt de indiaan op de grond ', 'daar komt cowboy cowboy aan ', 'hier heb je een ladder om die appel te plukken ', 'zegt hem zegt cowboy ', 'doe jij het maar ', 'zegt indiaan ', 'hij cowboy klimt in de boom ', 'en pakt de appel ', 'hier heb je je appel weer ', 'zegt cowboy ', '& hmm lekker een lekkere verse appel ']","[['1550', '3990'], ['7110', '10650'], ['13970', '15750'], ['16490', '18310'], ['20980', '22060'], ['22640', '24240'], ['24540', '25800'], ['25780', '27880'], ['28800', '30640'], ['31080', '32540'], ['33660', '35400'], ['38680', '40720'], ['41100', '42280'], ['42140', '45180'], ['49080', '53780'], ['55640', '57460'], ['57300', '62100'], ['62980', '65820'], ['66560', '68040'], ['69100', '72360'], ['72400', '73100'], ['73640', '74440'], ['74620', '76520'], ['78980', '81440'], ['81360', '84320'], ['86340', '87300'], ['87560', '88060'], ['88340', '89600'], ['95000', '98320'], ['99560', '102920'], ['103520', '115640'], ['115900', '117560'], ['117540', '119240'], ['119280', '120460'], ['120680', '123220'], ['125140', '127680'], ['128040', '128540'], ['129000', '130600'], ['132500', '134080'], ['139380', '140320'], ['140700', '142020'], ['144080', '145480'], ['145940', '147080'], ['147460', '148460'], ['149320', '150180'], ['150160', '150700'], ['150860', '152140'], ['152520', '153820'], ['155140', '157840'], ['160740', '163940'], ['164660', '171500'], ['172180', '177480'], ['177600', '180480'], ['180480', '183520'], ['185200', '191000'], ['191540', '193900'], ['194260', '196520'], ['196410', '198950'], ['200030', '203630'], ['203510', '204430'], ['205110', '207550'], ['208810', '209830'], ['210770', '212270'], ['226250', '226290'], ['217790', '220230']]"
td28.cha,"['een indiaan wijst naar een appel ', 'de indiaan wil de appel pakken ', 'en gaat op een steen staan ', 'maar hij valt ', 'dr komt een cowboy aangelopen met een ladder ', 'de ladder zet hij tegen de boom aan ', 'hij pakt de appel ', 'dan geeft hij m aan de indiaan ', 'de indiaan is blij met de appel ', 'een prinses wil een ijsje kopen ', 'ze heeft een ijsje met drie bolletjes ', 't ijsje geeft ze aan de heks ', 'het ijsje pakt t ijsje aan ', 'nee & eh ', 'de heks pakt t ijsje aan ', 'de heks likt aan t ijsje ', 'de prinses gaat een nieuw ijsje kopen ', 'de piraat heeft een voetbal ', 'de piraat schopt tegen de bal aan ', 'maar de bal komt in t water ', 'daar komt de ridder aan ', 'de ridder heeft een vangnet ', 'de ridder pakt met de net de voetbal uit het water ', 'de Pietpiraat nee de piraat heeft zijn bal weer ', 'hij is blij ', 'de ballerina heeft een gieter ', 'de ballerina vult de gieter met water ', 'de ballerina die geef & ehm de bloemen water ', 'daar komt de dokter aan ', 'de dokter plukt een bloem ', 'de dokter geeft de bloem aan de ballerina ', 'de bloem zet de ballerina in haar haar ']","[['320', '2300'], ['3020', '7340'], ['8520', '9980'], ['10620', '14500'], ['14880', '19600'], ['22390', '24970'], ['25290', '26250'], ['27570', '30910'], ['32510', '36910'], ['39250', '41150'], ['41010', '47450'], ['49170', '53190'], ['54390', '59530'], ['60030', '60530'], ['60010', '62850'], ['63770', '67610'], ['68410', '76750'], ['77930', '79530'], ['81960', '84420'], ['84960', '89000'], ['89740', '91280'], ['94340', '96360'], ['97670', '107570'], ['107990', '114530'], ['114530', '115250'], ['116440', '118600'], ['119540', '125160'], ['127320', '133620'], ['134020', '135480'], ['137320', '139580'], ['140340', '147060'], ['148480', '157420']]"
td14.cha,"['de balletdanseres heeft een gieter in dr hand ', 'waar ze denk ik de plantjes mee water gaat geven ', 'ze doet water in de fles met uit het buitenkraantje ', 'daarna geeft ze de plantjes wa de bloemetjes water die ze in de tuin heeft gezet ', 'de meneer van het ziekenhuis die magt een bloemtje plukken ', 'de dokter ', 'de verpleegster heeft de bloem in zijn hand ', 'de verpleegster heeft ze aan de balletdanseres gegeven ', 'en die stopt ze in haar haar ', 'die piraat heeft een houten been ', 'en een voetbal in zn hand ', 'hij schiet met zn houten been de voetbal weg ', 'de piraat huilt ', 'want hij de bal ligt in het water ', '& ehm de ridder heeft een visnet in zijn handen ', 'en daar gaat ie de bal mee uit het water halen ', 'de ridder heeft de bal uit het water gehaald ', 'en de piraat is reuzeblij ', 'de piraat heeft zn bal weer in de handen ', 'de prinses wil graag voor een ijsco bij het ijscokraampje ', 'daarna loopt ze ermee met het ijsje ', 'en ze likt eraan ', 'daa de prinses die steekt het ijsje uit naar de heks ', 'en de heks heeft die heeft de prinses heeft de heks heeft het ijsje aan de heks gegeven met zn lange neus ', 'de heks likt eraan ', 'en hij is heel erg vrolijk ', 'daarna koopt ze een ijsje voor haarzelf ', 'de indiaan ziet een groene mooie groene appel in de boom hangen ', 'hij staat op n kei ', 'en pakt de appel uit de boom ', 'daarna valt hij van uit zn van de kei af ', 'en hij heeft ze pijn ged zich pijn gedaan ', 'daarna komt de brandweerman ', 'nee wat is het voor mens ', 'ach de brandweerman met zijn ladder om de appel te pakken ', 'die pakt m ', 'en de indiaan is blij ', 'en die geeft ie aan de indiaan ', 'indiaan die gaat die wil zn appel opeten de appel opeten ']","[['1010', '4710'], ['4850', '8410'], ['9090', '20930'], ['26260', '34020'], ['34960', '45300'], ['46630', '47870'], ['70920', '78880'], ['84430', '88970'], ['89590', '93410'], ['93970', '97950'], ['98430', '100010'], ['102170', '107270'], ['109090', '113530'], ['113910', '116730'], ['123760', '127580'], ['128000', '132440'], ['132740', '137820'], ['138580', '140080'], ['143250', '146210'], ['146910', '151970'], ['153430', '161310'], ['161430', '163050'], ['163610', '174050'], ['175950', '187210'], ['187410', '191890'], ['192730', '195410'], ['198050', '200970'], ['201370', '212270'], ['214410', '215890'], ['215510', '218310'], ['218530', '225390'], ['225610', '227970'], ['228610', '230350'], ['231410', '233630'], ['233810', '240090'], ['240590', '243090'], ['243870', '245770'], ['246670', '249870'], ['253300', '257980']]"
td01.cha,"['een ballerina die staat in de tuin ', 'en die geeft de plantjes water met een & eh gieter ', 'de ballerina doet & eh in de water nog meer wa in de gieter nog meer water erin ', 'de ballerina geeft de plantjes water ', 'en de verpleegster kijkt ernaar ', 'de verpleegster die zet die plukt een bloem ', 'of die zet m erin ', 'de verpleegster geeft m aan de ballerina ', 'de ballerina doet de bloem op haar haar ', 'die piraat speelt met de bal ', 'op straat ', 'o nee bij de zee speelt ie ', 'de piraat schopt m in het wa in de richting van het water ', 'die piraat moet huilen ', 'want de bal ligt in het water ', 'en de ridder kijkt naar de piraat ', 'die ridder heeft een visnet ', 'en die ridder wil de bal druit vissen ', 'en die piraat kijkt ernaar ', 'de ridder heeft de bal gepakt met de visnet ', 'en de piraat is weer een beetje blij ', 'de piraat is heel blij ', 'hij heeft de bal in zijn handen ', 'de prinses wil een ijsje kopen met haar muntje ', 'de prinses heeft een ijsje gekocht ', 'en likt aan het ijsje ', 'de prinses wil het ijsje aan de heks geven ', 'en de heks heeft nu het ijsje in de hand ', 'de heks likt aan het ijsje ', 'de de prinses wil nog een ijsje kopen met haar muntje ', 'de indiaan kijkt naar de boom ', 'de indiaan plukt een appel van de boom ', 'en hij staat ergens op ', 'hij staat op een steen ', 'de indiaan valt eraf ', 'en de ', 'wat is dat ?', 'een cowboy die doe die wil een ladder tegen de boom aanzetten ', 'hij de ladder staat tegen de boom aan ', 'en de cowboy die gaat erop klimmen op de ladder ', 'en nu heeft ie de appel ', 'en hij gaat weer naar beneden ', 'en dan geeft en dan geeft de cowboy de appel aan de indiaan ', 'de indiaan heeft een appel in zijn handen ', 'en die m opg opeten ']","[['110', '4370'], ['4330', '6890'], ['8270', '17730'], ['19490', '22350'], ['25710', '28030'], ['30130', '35210'], ['37130', '38290'], ['39680', '43400'], ['44320', '50320'], ['51520', '57280'], ['57960', '58780'], ['60330', '62570'], ['62730', '68090'], ['69270', '72390'], ['72430', '73910'], ['74270', '75990'], ['77390', '79970'], ['79980', '83020'], ['83940', '85780'], ['87860', '91300'], ['91880', '94200'], ['95920', '97560'], ['97500', '99740'], ['101860', '107260'], ['108280', '112180'], ['112360', '114240'], ['115940', '121380'], ['121470', '128830'], ['130090', '134970'], ['135200', '145400'], ['146600', '152420'], ['152510', '160330'], ['160110', '161870'], ['161810', '163010'], ['163990', '167570'], ['169950', '170730'], ['170990', '172510'], ['172280', '177760'], ['178680', '184320'], ['184220', '187360'], ['187580', '189260'], ['189980', '191280'], ['192420', '198440'], ['199040', '205020'], ['206280', '207580']]"
td15.cha,"['er is een indiaantje ', 'en hij wil een appel plukken ', 'want hij ziet een appelboom ', 'en hij kan er net niet bij ', 'dus dan moet ie maar springen ', 'maar toen viel hij ', 'en toen kwam er een cowboy aan ', 'hij pakte de appels voor de indiaan ', 'en ging weg met de ladder ', 'en hij gaf de appel aan de indiaan ', 'en toen wou de indiaan de appel opete ', 'er was een prinsesje ', 'ze wou een ijsje hale voor één euro ', 'ze had het gedaan ', 'dus ze was heel blij ', 'en liep weer naar huis ', 'toen kwam er een heksje ', 'vroeg aan het heksje', 'hallo ', 'ik heb voor één euro een ijsje gekocht ', 'en toen pakte het heksje het ijsje af ', 'en at em op met de lange tong ', 'toen wou ze weer een nieuw ijsje kope ', 'er was es een keer een piraat met een bal ', 'hij schoot em per ongeluk in de zee ', 'toen kwam er een ridder ', 'en de piraat huilde ', 'toen ging de ridder de bal weer pakken met een netje ', 'en hij had hem gepakt ', 'en de piraat zei', 'en daarna ging die weer leuk voetballen met zn vrienden ', 'het balleresje die wou bloemen plukken ', 'en dan water geve ', 'ze pakte wat water uit de kraan bij haar in de tuin ', 'toen liet ze t bloeien ', 'en er kwam een zuster aan ', 'die zuster ging het voor haar plukken ', 'dat vond ze heel lief ', 'toen gaf ze die zuster dat aan het meisje ', 'dat vond ze heel leuk ', 'en toen ging ze het in haar haar doen wat zo mooi stond !']","[['200', '1600'], ['3140', '4820'], ['5400', '6760'], ['8220', '11380'], ['11560', '13400'], ['15860', '19560'], ['19230', '21830'], ['23110', '29730'], ['31510', '33670'], ['33730', '40050'], ['42190', '47390'], ['48350', '53030'], ['53500', '57300'], ['58460', '61580'], ['61760', '62860'], ['63040', '64460'], ['65100', '69340'], ['70370', '74050'], ['75510', '76010'], ['76170', '78610'], ['80010', '87590'], ['87210', '95130'], ['95610', '101470'], ['102710', '105950'], ['107600', '110480'], ['111040', '114560'], ['115540', '117180'], ['117620', '125580'], ['127200', '128820'], ['128940', '130140'], ['130720', '137080'], ['139360', '145520'], ['145620', '146760'], ['148740', '153220'], ['154560', '157780'], ['157820', '159600'], ['161740', '163900'], ['164880', '166320'], ['169580', '173580'], ['173680', '175280'], ['177040', '182300']]"
td29.cha,"['de indiaan ziet een boom met appels ', 'de indiaan gaat op een steen staan ', 'en probeert een appel te plukken ', 'de indiaan valt van de steen af ', 'en de appel blijft hangen ', 'maar de cowboy komt eraan met een ladder ', 'de cowboy zet een ladder tegen de boom aan ', 'en plukt de appel voor de indiaan ', 'de cowboy geeft de appel aan de indiaan ', 'india de indiaan is heel blij met de appel ', 'de prinses koopt een ijsje voor één euro bij de bij de ijscoman ', 'ze vindt t ijsje heel lekker ', 'maar ze heeft maar ze geeft het ijsje aan de heks ', 'de heks vindt t ijsje ook heel lekker ', 'ze delen het ijsje heel graag ', 'nu koopt de prinses nog ééntje nog een ijsje ', 'een piraat loopt met een voetbal in de hand ', 'een piraat schopt met de voetbal naar een meer toe ', 'de ridder komt eraan ', 'en de piraat staat te huilen omdat de bal in t meer ligt ', 'maar maar de ridder had zijn schepnet meegenome ', 'de ridder doet de schepnet in t water ', 'en pakt de bal dr uit voor de piraat ', 'nu heeft de de piraat is weer heel blij omdat hij zn mooie bal weer terug heeft ', 'de ballerina staat met een gieter in de hand ', 'de ballerina gaat naar de kraan toe ', 'en vult de gieter met water ', 'de ballerina voor geeft de bloemetjes water ', 'en de zuster komt aangelopen ', 'de de zuster plukt een bloem ', 'de geplukte de zuster geeft de geplukte bloem aan de ballerina ', 'en de ballerina doet de geplukte bloem in haar haar ']","[['200', '2460'], ['2980', '6300'], ['6100', '7440'], ['9400', '12740'], ['12920', '14280'], ['14940', '17200'], ['18970', '22050'], ['21870', '23430'], ['23890', '27650'], ['29370', '31910'], ['32710', '49350'], ['37730', '41530'], ['42190', '48950'], ['50790', '52710'], ['54090', '57210'], ['59370', '62910'], ['63690', '66370'], ['68210', '71670'], ['72070', '75930'], ['76350', '79130'], ['81190', '84210'], ['84590', '90850'], ['90770', '92570'], ['93310', '99550'], ['100660', '104300'], ['105520', '107800'], ['107520', '108900'], ['110580', '115860'], ['115960', '117340'], ['119900', '122300'], ['123040', '129980'], ['132040', '134740']]"
td03.cha,"['dr is een meisje die verkleed is als prinses ', 'ze heeft lang haar en bruin ', 'ze gaat naar de ijscoman ', 'ze heeft één euro in dr hand ', 'ze wilt graag een ijsje kopen ', 'ze heeft het ijsje ', 'ze likt aan het ijsje ', 'en ze loopt ', 'ze geeft het ijsje aan een meisje die verkleed is als heks ', 'dat meisje die is verkleed da is een heks ', 'die is heeft t in haar hand ', 'zij likt dr aan ', 'en en ze heeft dr ogen dicht ', 'gaat ze weer naar de ijscoman ', 'en ze heeft weer één euro in dr hand ', 'de prinses ', 'er loopt een indiaan ', 'hij loopt naar een appelboom ', 'en er staat een steen onder ', 'er zitten drie appels in ', 'hij staat op de steen ', 'en probeert de onderste appel te pakken ', 'hij is gevallen ', 'er komt een men een cowboy aan met een trap ', 'cowboy haalt appel uit & eh xxx uit de ', 'een trap tegen de appelboom aan ', 'en haalt de en klimt erop ', 'hij haalt de appel uit de boom ', 'en en de indiaan lacht ', 'hij krijgt de zn appel van de cowboy ', 'hij lacht ', 'en hij heeft de appel met twee handen vast ']","[['240', '2500'], ['3060', '7520'], ['8340', '9520'], ['10060', '12320'], ['12660', '14320'], ['14980', '17180'], ['17180', '18360'], ['18700', '19460'], ['22080', '26700'], ['26820', '34460'], ['35360', '37740'], ['39700', '44800'], ['40680', '45580'], ['46480', '50960'], ['51520', '53620'], ['54640', '56100'], ['58860', '60080'], ['62920', '64600'], ['65420', '68080'], ['68800', '70320'], ['70820', '72320'], ['72160', '74540'], ['76540', '79920'], ['80140', '82740'], ['86740', '90760'], ['90920', '94500'], ['94500', '96500'], ['96460', '98060'], ['99180', '101580'], ['103360', '108000'], ['109100', '113160'], ['113940', '116220']]"
td17.cha,"['de indiaan ziet een appelboom ', 'de indiaan gaat op een steen staan ', 'en wil een appel plukken ', 'maar hij valt van de steen af ', 'dan komt er een cowboy met een ladder aan ', 'hij zet de ladder tegen de boom aan ', 'en gaat op de ladder staan ', 'zo en dan plukt hij een appel ', 'de cowboy geeft de appel aan de indiaan ', 'de indiaan is heel blij met de appel ', 'de koningin koopt een ijsje bij een ijskraam ', 'ze heeft een ijsje gekocht ', 'en loopt weg ', 'en likt aan t ijsje ', 'ze geeft het ijsje aan de heks ', 'de heks pakt t ijsje ', 'de heks likt aan het ijsje ', 'de koningin loopt terug naar de ijskraam ', 'en koopt een nieuw ijsje ', 'de de piraat gaat voetballen ', 'hij schiet de bal weg ', 'de bal & ehm vliegt in t water ', 'dan komt de ridde een ridder aangelopen ', 'hij pakt een visnetje ', 'hij vist de bal uit t water ', 'de piraat is heel blij dat hij de bal weer terug heeft ', 'het meisje loopt met de gieter ', 'ze vult de gieter met water uit de kraan ', '& eh met de gieter & ehm geeft ze de planten water ', 'dan komt er een zuster aangelopen ', 'de zuster plukt een bloem ', 'de zuster geeft de bloem aan t meisje ', 'het meisje vindt de bloem heel mooi ']","[['180', '2480'], ['3200', '8140'], ['8000', '8980'], ['10260', '14780'], ['15040', '17260'], ['20570', '22850'], ['22730', '24370'], ['24550', '26550'], ['27410', '32550'], ['33970', '38150'], ['40340', '43080'], ['44140', '48320'], ['48280', '49100'], ['49140', '50180'], ['51480', '55140'], ['59180', '61080'], ['61280', '66700'], ['68300', '73800'], ['73920', '75060'], ['75380', '77520'], ['79600', '81420'], ['84440', '88760'], ['89180', '91400'], ['92680', '97220'], ['101680', '103900'], ['104520', '111280'], ['111820', '115400'], ['115840', '121100'], ['127710', '133030'], ['133210', '134690'], ['136390', '139370'], ['142430', '145110'], ['178210', '178790']]"
td16.cha,"['een balletdanseres heeft ene sproeier ', 'ze vult em met water ', 'dat & eh doet ze op de plantjes ', 'de dokter plukt de planten ', 'de dokter geeft de ene bloemetje aan de fee ', 'nee balletdanser ', 'ze doet em in het haar ', 'een piraat heeft een bal ', 'hij schopt hij schopt hem in t water ', 'en ie huilt ', 'en de ridder gaat de bal pakken ', 'en dan heeft hij em met een net ', 'en dan is die piraat blij ', 'de koningin koopt een ijsje ', 'en daarna eet ze em op ', 'en daarna ziet ze een heks ', 'en dan geeft t ijsje aan de heks ', 'nu is de heks ook blij ', 'en de koningin koopte nog een ijsje ', 'een indiaan wil een appel pakken ', 'hij kan er niet bij ', 'en dan valt ie van de rots af ', 'en dan pakte de cowboy hem ', 'en hij geeft em aan de indiaan ', 'en nu is de indiaan heel blij ']","[['2370', '8670'], ['25830', '30810'], ['34370', '37070'], ['40510', '43850'], ['47840', '53200'], ['53260', '54060'], ['56340', '61600'], ['66550', '69090'], ['69510', '74230'], ['77050', '78050'], ['81770', '84310'], ['84450', '90310'], ['91650', '97490'], ['103000', '105980'], ['106320', '111280'], ['112980', '117160'], ['118040', '122180'], ['124180', '126660'], ['128440', '133340'], ['136800', '142080'], ['145850', '146710'], ['147290', '153470'], ['155230', '158290'], ['159250', '163290'], ['166360', '196740']]"
